"video_id","title","channel","channel_id","url","duration_seconds","view_count"
"3YJ574l0GEE","Move in ready home in Belton, Tx","Palm Harbor","UCVfUGN4gxcLeWzP5K_fPgnA","https://www.youtube.com/watch?v=3YJ574l0GEE",53.0,310
"3ZI12YSrBLk","How To Become A Millionaire in 2026 (Part-Time!) ft. @MyronGolden","Omar Eltakrori and Myron Golden",,"https://www.youtube.com/watch?v=3ZI12YSrBLk",3108.0,766887
"3Zv77AlBc3A","504 S 13th St Copperas Cove TX.  3Bed 1.5Bath 190k.   #fortcavazos #realestate  #relocation","vanessa thomas","UCXCOSeRma4LqC2hdNABgNWg","https://www.youtube.com/watch?v=3Zv77AlBc3A",145.0,19
"3a71zhjblsE","Move in Ready Home in Copperas Cove, TX","Palm Harbor","UCVfUGN4gxcLeWzP5K_fPgnA","https://www.youtube.com/watch?v=3a71zhjblsE",58.0,733
"3cBph19Qs7Y","New Construction vs Resale in Temple TX: The Mistake Buyers Make","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=3cBph19Qs7Y",669.0,80
"3dxpmdLhz6Q","4013 Woodhaven Drive, Nolanville, TX Presented by Tricia Daley.","Tricia Daley","UCK6V8UgNoVlga56qViDlNjw","https://www.youtube.com/watch?v=3dxpmdLhz6Q",6.0,9
"3ktlC79Ldpg","Copperas Cove New Construction by Silverado Homes - 3414 Jacob Street","thefocusteam1","UCN2NRIkP4wriUWnE5R9L3AA","https://www.youtube.com/watch?v=3ktlC79Ldpg",194.0,106
"3liQLa4OnmE","Makayla Asfaw Injured in Car Accident on FM 2657 in Burnet County, TX","Accident News by Attorney Michael Grossman","UCBvce-Y_fvzCMKsErpg07cw","https://www.youtube.com/watch?v=3liQLa4OnmE",38.0,4
"40Qx-3VghdI","3437 Plateau St, Copperas Cove, TX","Sold in a Snap Photography","UCGqcck72oJ7rBL_IyQuMQ9w","https://www.youtube.com/watch?v=40Qx-3VghdI",142.0,3
"45ImP0Y9qWo","Homes For Sale In Harker Heights TX","John McLane","UCPS1T4MJhxv6Pv2rQrMDX6Q","https://www.youtube.com/watch?v=45ImP0Y9qWo",51.0,123
"45OPuZoPOEs","WATCH | Surveillance video of Club Paradise shootout released, Temple PD needs help identifying susp","KCENNews","UCjq9ElqnV7Df6NLb4oDHKqQ","https://www.youtube.com/watch?v=45OPuZoPOEs",46.0,5646279
"47Tc_oa4C8w","Keep Texas Beautiful names City of Nolanville a Gold Star affiliate","25 News KXXV","UCOE42duvEjXG48b6BtOFBGA","https://www.youtube.com/watch?v=47Tc_oa4C8w",33.0,36
"48PHET5eWuQ","Madison Magilke class of 2026                            Harker Heights, Texas tournament.","Madison magilke","UCnjR3vVLTyKnhj0WBOzNdxg","https://www.youtube.com/watch?v=48PHET5eWuQ",92.0,24
"49BAsOjFKFc","Over 65 | Temple ISD Election 2026","Temple Independent School District","UCK8dUEScX7-_besvdZTxB3A","https://www.youtube.com/watch?v=49BAsOjFKFc",155.0,36
"49ug2MHV9MI","Perfect First-Time Buy or Investment? $200K Temple Home Tour","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=49ug2MHV9MI",250.0,89
"4Bkt0b5pFug","1209 Jester Ct Copperas Cove Texas 6 | 3.5","Alberto Lopez Realtor","UCMDuSkrGqJn-qnLynaC60jQ","https://www.youtube.com/watch?v=4Bkt0b5pFug",584.0,21
"4BrgUI20Oas","2026 Honda HR-V Killeen TX Austin, TX #J0112","Cleo Bay Honda","UCBaFE6JX-4CW6A4XA2mdOvw","https://www.youtube.com/watch?v=4BrgUI20Oas",55.0,23
"4Fd6btMUAbM","Temple TX Real Estate Market Update for Investors | October 2025","Invest Central Texas","UCKuVz8ytHECKEAyRacDpm1g","https://www.youtube.com/watch?v=4Fd6btMUAbM",304.0,16
"4FmFWpw0gBE","Fort Hood soldiers describe horrific housing conditions","Austin American-Statesman","UCf0aMG-_d_ol_7BEllE3kRw","https://www.youtube.com/watch?v=4FmFWpw0gBE",107.0,4193
"4H7vEjBBDCk","UPDATE: Suspect in Harker Heights double homicide in custody","KWKT FOX44","UCzsavUS_jn2fXbc9yHkFCfA","https://www.youtube.com/watch?v=4H7vEjBBDCk",31.0,305
"4I-ila1-Lg8","Tour this Home in One of Central Texas BEST Locations! (Three Creeks Community Belton Texas)","Living in Central Texas","UCqo6EaV9o6bFg4szBL8RYEw","https://www.youtube.com/watch?v=4I-ila1-Lg8",412.0,369
"4Kek0rWJhsQ","TxDOT begins highway construction project in Copperas Cove","KCENNews","UCjq9ElqnV7Df6NLb4oDHKqQ","https://www.youtube.com/watch?v=4Kek0rWJhsQ",17.0,716
"4L_FWt6C4L4","Moving to Killeen-JULY Market Update","Moving to Killeen Texas - Brina Gordon","UC1SKo4gUtYWElAGwZSguqpA","https://www.youtube.com/watch?v=4L_FWt6C4L4",898.0,89
"4LfXZXnYdBM","Best Areas for Families in Temple Texas","Living in Austin Texas","UCQTrVPW7Zgd7jWX2lqPT7sg","https://www.youtube.com/watch?v=4LfXZXnYdBM",939.0,1364
"4Ol1Ze-AC_w","5 Things You NEED to know BEFORE you Move to Salado TX [2024]","Trent Babb | Central Texas Land & Commercial","UCWykQcBeQE_1yY2lk9m23YQ","https://www.youtube.com/watch?v=4Ol1Ze-AC_w",507.0,248
"4RblwzPU-PU","Central Texas PARADE OF HOMES: The Ultimate Dream Home Tour in Salado Texas!","Moving to Killeen Texas - Brina Gordon","UC1SKo4gUtYWElAGwZSguqpA","https://www.youtube.com/watch?v=4RblwzPU-PU",336.0,207
"4Rt7DlBVU2g","$420 million presented to Fort Hood leaders for major on-post housing improvements","KCENNews","UCjq9ElqnV7Df6NLb4oDHKqQ","https://www.youtube.com/watch?v=4Rt7DlBVU2g",1249.0,116
"4T5Vv_qBntk","$184,000 Temple TX – 3 Bed • 2 Bath Starter Home with Updates!","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=4T5Vv_qBntk",311.0,32
"4UcXfLOd4b4","1909 Horatio Street, Nolanville, TX | Nolanville, TX Homes for Sale | Elizabeth Thomas Realtor","Elizabeth Thomas - Fort Hood Homes Group","UCfDOrNekvd28MKc_S897MsQ","https://www.youtube.com/watch?v=4UcXfLOd4b4",103.0,124
"4WcD2ncHMVs","Justin Bieber - SPEED DEMON","Justin Bieber","UCIwFjwMjI0y7PDBVEO9-bkQ","https://www.youtube.com/watch?v=4WcD2ncHMVs",211.0,25134099
"4_l-243ZbWc","329 Janelle Drive Copperas Cove, TX 76522 | Century 21 Premier | Top Real Estate Agent","Century 21 Premier Relators","UCG8QDUqWOBEV0EZdFCPzBXg","https://www.youtube.com/watch?v=4_l-243ZbWc",53.0,8
"4ceSgpkvsp8","Buying a Home in KILLEEN Texas for $250K in 2025? Here’s What You Can Get! 🤯","Moving to Killeen Texas - Brina Gordon","UC1SKo4gUtYWElAGwZSguqpA","https://www.youtube.com/watch?v=4ceSgpkvsp8",497.0,684
"4dyezfYPAuQ","B2 Heights at 701 Harker Heights TX theheightsat701apts.com 2BD 2BA Apartment","The Heights at 701","UCQPsm-Jf_KgcHn6mF2iQyhQ","https://www.youtube.com/watch?v=4dyezfYPAuQ",92.0,158
"4gVjs6WJUFI","Homes for sale Harker Heights TX","coldwellbanker32","UCvEXaB620GC5ozPMxesRPAw","https://www.youtube.com/watch?v=4gVjs6WJUFI",37.0,15
"4j7bwGn2Nag","Homes for sale Harker Heights TX","coldwellbanker18","UCj7dglQO_KW0nSuFCbhm8Ow","https://www.youtube.com/watch?v=4j7bwGn2Nag",36.0,24
"4l6vHlBjjg4","Is Killeen, TX A Good Place To Live? Let’s Find Out! #FortCavazos #MovingToKilleen #LivingInKilleen","Elizabeth Thomas - Fort Hood Homes Group","UCfDOrNekvd28MKc_S897MsQ","https://www.youtube.com/watch?v=4l6vHlBjjg4",107.0,68
"4qRWZq2kIEg","LAWSUIT: Central Texas family blames Fort Hood Housing for years of illness","KWTX News10","UCYedMp8lKCCw9y0Qe3J9huQ","https://www.youtube.com/watch?v=4qRWZq2kIEg",348.0,431
"4uGUXevyVU8","FT BRAGG BARRACKS ROOM TOUR!!!","itspennyduh","UCmdGTO9rNle5zufpgcH1Plw","https://www.youtube.com/watch?v=4uGUXevyVU8",376.0,75331
"4ze9evsuKx0","Homes for Sale - 903 Whirlaway Drive, Copperas Cove, TX","Century 21 Premier Realtors","UCZvWg96vLbA3eGHCwnf3RRQ","https://www.youtube.com/watch?v=4ze9evsuKx0",102.0,1
"5-Ecd6Fx6sA","Is Fort Hood a good base?","Ask About Food & Facts","UC5BegTH9g90t9uKrO4t5Pcg","https://www.youtube.com/watch?v=5-Ecd6Fx6sA",189.0,19
"5DBze1cR7qw","Buying a House for $75k! | Full BRRRR Breakdown | Temple TX","Invest Central Texas","UCKuVz8ytHECKEAyRacDpm1g","https://www.youtube.com/watch?v=5DBze1cR7qw",559.0,81
"5DRdhqBrpfs","Folks support local businesses at Market Days in downtown Belton","25 News KXXV","UCOE42duvEjXG48b6BtOFBGA","https://www.youtube.com/watch?v=5DRdhqBrpfs",85.0,30
"5F9NRhCOiX8","10 Most Dangerous Towns in Texas You Should Never Move To  | Worst Texas Cities  to Live in 2026","Where to Live TV","UC63DAo2u2ueqequ7zNHAFxQ","https://www.youtube.com/watch?v=5F9NRhCOiX8",1752.0,56916
"5G4w689olOk","Fort Hood Housing: Rent, Buy or Live on Base? Pros and Cons","Stephen Harris - Selling Central Texas ","UCJs_jBKFIBm0o4HZg1mLMKQ","https://www.youtube.com/watch?v=5G4w689olOk",871.0,2254
"5HL2_NnodXQ","Homes for Sale - 1343 Liberation Lane, Copperas Cove, TX","Robert Herrings Jr","UCGEXUfJdSCBPtgWeF8Dl4lw","https://www.youtube.com/watch?v=5HL2_NnodXQ",47.0,8
"5HXMSBqSBA0","Home For Sale Harker Heights: $159,000","Stephen Harris - Selling Central Texas ","UCJs_jBKFIBm0o4HZg1mLMKQ","https://www.youtube.com/watch?v=5HXMSBqSBA0",86.0,335
"5Ik54hte8iE","Is Killeen Texas actually AFFORDABLE? Cost of Living 2024 - Fort Cavazos | Harker Heights","Stephen Harris - Selling Central Texas ","UCJs_jBKFIBm0o4HZg1mLMKQ","https://www.youtube.com/watch?v=5Ik54hte8iE",976.0,5762
"5RHlHJDrNS4","Housing Options – Fort Hood, TX","James Sexton","UChxfPIqKTkOA9Tv1nLz9tsg","https://www.youtube.com/watch?v=5RHlHJDrNS4",55.0,1270
"5U3sOrIiNi8","2402 Live Oak Copperas Cove Tx","Bonnie Piontek-Herrings","UCvjJT70IDxdJnUuABQCvsDQ","https://www.youtube.com/watch?v=5U3sOrIiNi8",57.0,12
"5_XH2ExZa8o","Should you Buy or Rent in the Greater Fort Hood area?","HOMEVETS REALTY LLC","UCnJvi-ulVuYXYAXrEo47Feg","https://www.youtube.com/watch?v=5_XH2ExZa8o",306.0,1
"5a8P8xPQIJo","10 Texas Towns Where You Can Live on $2,000 a Month","InsideTexas","UCYKxB3nFQUrisfEuN6HHOnQ","https://www.youtube.com/watch?v=5a8P8xPQIJo",1486.0,47888
"5bVgkF0SjhM","Belton PD investigating bank robbery","KWKT FOX44","UCzsavUS_jn2fXbc9yHkFCfA","https://www.youtube.com/watch?v=5bVgkF0SjhM",26.0,56
"5cBeFMapdTw","Stunning Village at Nolan Heights Home Tour | D.R Horton Community","Killeen to Austin Living – with Darren Saint-Surin","UCoSJo2-rE7ddishWTzj9sAA","https://www.youtube.com/watch?v=5cBeFMapdTw",364.0,118
"5elM--DT9d4","391 Soukup Lane, Killeen, Texas 76542 - Your Home Sold Guaranteed Realty 254.449.8881","Shelly Salas - Your Home Sold Guaranteed","UCKVWHDP86oKOt6yZOH4lMEA","https://www.youtube.com/watch?v=5elM--DT9d4",407.0,3471
"5gyZ5skoqVw","Homes in Belton & surrounding areas","Lisa Kamprath, REALTOR® Belton, TX","UCm-ak6OuI6VnRU7xJbfndMw","https://www.youtube.com/watch?v=5gyZ5skoqVw",46.0,8
"5hrsEyvsr2U","10 Texas Cities Turning into Ghost Towns (2026 Housing Crisis)","Real Estate Ever","UCDP902Q9t61exiJuFg3NEuQ","https://www.youtube.com/watch?v=5hrsEyvsr2U",482.0,24
"5i1Q2eGhiS0","Central Texas Homeowners Should Watch This Closely ","Real Estate Steph CTX","UCvwxIfW2u71mpzrKastNbDg","https://www.youtube.com/watch?v=5i1Q2eGhiS0",619.0,18
"5kqz7ctCOAE","Home tour In Copperas Cove TX","Dominique Johnson","UCsFS0QvtKlQ3WsUgSQkuvXw","https://www.youtube.com/watch?v=5kqz7ctCOAE",44.0,7
"5nJe6Ze-gMA","Homes for Sale - 4205 Primrose Drive A-D, Copperas Cove, TX","Century 21 Premier Realtors","UCZvWg96vLbA3eGHCwnf3RRQ","https://www.youtube.com/watch?v=5nJe6Ze-gMA",49.0,0
"5tWyYGEuzSE","Thinking About Moving to Central Texas? Here's What You Need to Know"," Inside The World Of Real Estate ","UCYsdJIrTd2vYmfqSNfUSYZA","https://www.youtube.com/watch?v=5tWyYGEuzSE",2772.0,1
"5uMDm9LyH1Q","STOP Renting at Fort Hood Texas and KNOW What Your BAH Really Covers!","Moving to Killeen Texas - Brina Gordon","UC1SKo4gUtYWElAGwZSguqpA","https://www.youtube.com/watch?v=5uMDm9LyH1Q",515.0,216
"5yGzjDup6e8","BigXthaPlug - Box Me Up feat. Jelly Roll (Official Music Video)","BigXthaPlug","UCEJdOGwm6CNtc_kIa_Qjy6A","https://www.youtube.com/watch?v=5yGzjDup6e8",175.0,8460085
"60liqCSYKVo","10 Texas Towns Where You Can Still Live on $1,500 a Month in 2026","InsideTexasTV","UCcFbqMmtOvW5MnOu80FONtw","https://www.youtube.com/watch?v=60liqCSYKVo",992.0,287
"62U-xFuArGw","Luxury Backyard Oasis | Full Home Tour in Temple Texas","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=62U-xFuArGw",150.0,138
"63DC3CM1IEg","Trimmier Estates, Killeen, TX  - By Brian E Adams, Realtor with StarPointe Realty","Hood Homes Blog: Brian E Adams","UC3Wl4C9al_GLLFSe5nBSg6A","https://www.youtube.com/watch?v=63DC3CM1IEg",60.0,287
"63d8KjO7TTk","Young M.A ""Lasagna"" (Official Music Video)","Young MA","UCH-T4tFvtcPkbI4sCi237BA","https://www.youtube.com/watch?v=63d8KjO7TTk",171.0,2567245
"69e5Z9JrVD0","2306 Wooster Street, Nolanville, TX Open House | Elizabeth Thomas Realtor","Elizabeth Thomas - Fort Hood Homes Group","UCfDOrNekvd28MKc_S897MsQ","https://www.youtube.com/watch?v=69e5Z9JrVD0",64.0,10
"6CpRxIshVE4","Custom Home by Solomon's Signature Homes in Killeen, TX  | 6201 Springbrook Circle","Solomon's Signature Homes","UCUv0or2EapZQYKMm-Tgt1zg","https://www.youtube.com/watch?v=6CpRxIshVE4",97.0,48
"6IOVxOJUG94","🏡 Discover LARIAT – Liberty Hill’s Newest Master-Planned Community | Coventry Homes Model Tour","Liberty Hill Real Estate by F6 Real Estate","UC8DHBIfgDx4i-1BxDT7kAyg","https://www.youtube.com/watch?v=6IOVxOJUG94",138.0,101
"6JYyRFKPdt4","Heartwood Park, Copperas Cove, TX - By Brian E Adams, Realtor with StarPointe Realty","Hood Homes Blog: Brian E Adams","UC3Wl4C9al_GLLFSe5nBSg6A","https://www.youtube.com/watch?v=6JYyRFKPdt4",76.0,655
"6K0xTHBv-dE","FGHT Dallas: HE HAS BROUGHT US TO THE KINGDOM FOR SUCH A TIME AS THIS","Full Gospel Holy Temple","UCrGxhIUDygsINHWHU1BN1cA","https://www.youtube.com/watch?v=6K0xTHBv-dE",11272.0,30100
"6LD4tJolIYo","$30k Price Improvement! Tour this stunning 4-Bedroom home with a pool in Belton, Texas","Peak Point Real Estate","UCBmrCc9TusfEITiCDTfrzHw","https://www.youtube.com/watch?v=6LD4tJolIYo",240.0,30
"6LfEjk61irI","TEXAS HOOD TOUR: KILLEEN with THE GD’s (CENTRAL TEXAS)","VALLEY CLUB ","UC1PFH7TGrov8u0FKQiCsOCQ","https://www.youtube.com/watch?v=6LfEjk61irI",1762.0,62923
"6PvlwRsaN9s","10 Texas Cities Where Home Prices Are Crashing Right Now (2026)","Texan Insider","UCdsOa-7nANad6YkBXWN31pQ","https://www.youtube.com/watch?v=6PvlwRsaN9s",1366.0,101289
"6R9wzy8Jsy0","Homes for Sale - 703 Craddock Street, Copperas Cove, TX","Teresa Ingram","UCDKBmfDQL51l_qsamkhGYHw","https://www.youtube.com/watch?v=6R9wzy8Jsy0",57.0,8
"6Tk-07O0Y1I","Bell County Tx Unveiled: 20+ Mile Views on Prime Hilltop Acreage","Investing with CRI ""Cree""","UCgk-c43DOC_o-MzxfELRtnQ","https://www.youtube.com/watch?v=6Tk-07O0Y1I",646.0,87
"6VYi_5xTMac","2026 Honda HR-V Killeen TX Austin, TX #J0282","Cleo Bay Honda","UCBaFE6JX-4CW6A4XA2mdOvw","https://www.youtube.com/watch?v=6VYi_5xTMac",49.0,2
"6XqDa1qmd_0","2026 Honda HR-V Killeen TX Austin, TX #J0106","Cleo Bay Honda","UCBaFE6JX-4CW6A4XA2mdOvw","https://www.youtube.com/watch?v=6XqDa1qmd_0",56.0,20
"6_Rgn3ZmP0I","Temple, TX New Build - Jerry Wright Homes","Shay Harris, Broker, MBA - Fort Hood, TX","UClKGrQTetWA6uF2ti9xSzhA","https://www.youtube.com/watch?v=6_Rgn3ZmP0I",384.0,111
"6_r_KpxwvJ8","112 W Hogan Dr, Copperas Cove, TX","Frankstone Media","UCUVaWYQ45dphSfCWeTNaZoQ","https://www.youtube.com/watch?v=6_r_KpxwvJ8",104.0,1
"6a3aNoz0ME8","Homes For Sale In Temple Texas | Hartrick Valley Estates | Bell County","J a m a i c a P e r r y","UCxNVaIh7kxWGQqb13jylC1g","https://www.youtube.com/watch?v=6a3aNoz0ME8",366.0,1445
"6aMbIXeM4nE","Poor housing conditions plague Fort Hood, lawsuits underway","25 News KXXV","UCOE42duvEjXG48b6BtOFBGA","https://www.youtube.com/watch?v=6aMbIXeM4nE",170.0,1115
"6hGgbOxFaf0","1917 Horatio Street, Nolanville, TX | Elizabeth Thomas Realtor | Nolanville, TX Homes For Sale","Elizabeth Thomas - Fort Hood Homes Group","UCfDOrNekvd28MKc_S897MsQ","https://www.youtube.com/watch?v=6hGgbOxFaf0",151.0,80
"6hOwEoJ2KnI","Priced at $209,000 - 302 N 10th Street, Nolanville, TX 76559","Agent Marketing videos","UCuClFppLDtYgDq7DOZETJ8g","https://www.youtube.com/watch?v=6hOwEoJ2KnI",99.0,10
"6jke659A6Vs","Copperas Cove Texas Economic Development Opportunities","Copperas Cove Economic Development ","UCu43BemUbYMwdEzVEr41Fng","https://www.youtube.com/watch?v=6jke659A6Vs",176.0,67
"6qzYSXvHQog","Real Estate Market Report for Killeen & Harker Heights","i35Group at Keller Williams","UClqYZw4Suu5WVPGFlm8Tgeg","https://www.youtube.com/watch?v=6qzYSXvHQog",551.0,13
"6u_AVSRjJf4","Moving to Fort Hood? Tips to SUCCESSFUL RENTING in Central Texas.","KilleenChamber","UC1n8hNDC2ZywrNVTi6gA8HQ","https://www.youtube.com/watch?v=6u_AVSRjJf4",326.0,87
"6vMeILj2xpw","Harker Heights topples Temple during our KCEN FNL Game of the Week","KCENNews","UCjq9ElqnV7Df6NLb4oDHKqQ","https://www.youtube.com/watch?v=6vMeILj2xpw",120.0,557
"6w1HqaL9HaQ","Gemma Pierce | 2025–2026 Lake Belton Varsity Basketball Highlights","Gemma Pierce","UCcDXBICRynnHTmApMQnHNMA","https://www.youtube.com/watch?v=6w1HqaL9HaQ",189.0,37
"71xZvt_oQtA","DAVID WEEKLEY HOMES THE BELTON PLAN | SANDBROCK RANCH AUNREY TEXAS | NEW CONSTRUCTION HOME IN DALLAS","Living in North Dallas TX - KGC Realty Group","UCPqyiTMWZ-CEOOfWMFElE7Q","https://www.youtube.com/watch?v=71xZvt_oQtA",703.0,393
"72QZM5R2GE0","Weekly Closing June 15, 2026 - June 21, 2026","Shelly Salas - Your Home Sold Guaranteed","UCKVWHDP86oKOt6yZOH4lMEA","https://www.youtube.com/watch?v=72QZM5R2GE0",72.0,3
"73oHWiFpn1w","The Only Affordable Cities Left In Texas: A Complete List","Think Up Big","UCWLs7OjcVKAA2YYfxDgU0Mw","https://www.youtube.com/watch?v=73oHWiFpn1w",1872.0,8
"74E-u4MAOJ4","WARRIORS LEGACY Neighborhood Tour: Beautiful New Homes in Nolanville TX | Living In Central Texas","LIVING IN CENTRAL TEXAS","UCvyNP3_ZgVLciAIev5t2Gog","https://www.youtube.com/watch?v=74E-u4MAOJ4",1217.0,259
"77SJJxwar6g","B1 Heights at 701 Harker Heights TX theheightsat701apts.com  2BD 1BA Apartment","The Heights at 701","UCQPsm-Jf_KgcHn6mF2iQyhQ","https://www.youtube.com/watch?v=77SJJxwar6g",67.0,105
"7F6kSrNOHYw","Homes for Sale - 714 Freedom Circle, Nolanville, TX","Teresa Ingram","UCDKBmfDQL51l_qsamkhGYHw","https://www.youtube.com/watch?v=7F6kSrNOHYw",57.0,4
"7ILNzsaSTRk","12308 Bonnie Ln, Belton, TX - Lake Belton Land with a View - Full","Kevin T. | DFW Realtor | Moving to Argyle, Texas","UCDiSF4-4Tr0fqoa2Jf-u9Gg","https://www.youtube.com/watch?v=7ILNzsaSTRk",103.0,238
"7J6N0l7xcvM","Temple TX Rental Property Under $100K 💰 | Investor Deal Breakdown & Studio Conversion Strategy","Invest Central Texas","UCKuVz8ytHECKEAyRacDpm1g","https://www.youtube.com/watch?v=7J6N0l7xcvM",289.0,8
"7JWXo2oqKFI","AFFORDABLE New Construction Home vs LUXURY Living in Belton TX (Both Close to Austin and Waco!)","Living in Central Texas","UCqo6EaV9o6bFg4szBL8RYEw","https://www.youtube.com/watch?v=7JWXo2oqKFI",997.0,678
"7SyMB7bLDzE","Lake Pointe Temple TX: Full Neighborhood Tour ($220K-$350K Homes)","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=7SyMB7bLDzE",563.0,109
"7TZsjj1SBtA","5 Reasons People LOVE Living in Killeen Texas in 2026!","Moving to Killeen Texas - Brina Gordon","UC1SKo4gUtYWElAGwZSguqpA","https://www.youtube.com/watch?v=7TZsjj1SBtA",567.0,269
"7YOe2T5AhxQ","Homes For Sale: Killeen, TX","Cloud Real Estate","UCSKCjpoNVdfYTFxHy-jS_VA","https://www.youtube.com/watch?v=7YOe2T5AhxQ",56.0,120
"7Z-bZmPY9Vk","Homes for Sale - 2203 Crescent Drive, Copperas Cove, TX","Century 21 Premier Realtors","UCZvWg96vLbA3eGHCwnf3RRQ","https://www.youtube.com/watch?v=7Z-bZmPY9Vk",56.0,7
"7dv4zhvhsEw","2026 Honda Ridgeline Killeen TX Austin, TX #J0349","Cleo Bay Honda","UCBaFE6JX-4CW6A4XA2mdOvw","https://www.youtube.com/watch?v=7dv4zhvhsEw",48.0,2
"7hJm5zwqzvE","Homes for Sale - 1770 Dryden Avenue, Copperas Cove, TX","Century 21 Premier Realtors","UCZvWg96vLbA3eGHCwnf3RRQ","https://www.youtube.com/watch?v=7hJm5zwqzvE",122.0,1
"7hymIGgET7E","This Killeen Master Planned Community GREW SO FAST! | Preserve at Thousand Oaks Update!","Moving to Killeen Texas - Brina Gordon","UC1SKo4gUtYWElAGwZSguqpA","https://www.youtube.com/watch?v=7hymIGgET7E",694.0,157
"7j-hQACdHOo","Reason to Smile | Killeen ISD Educator named as the 2026 Texas Middle School Principal of the Year","KCENNews","UCjq9ElqnV7Df6NLb4oDHKqQ","https://www.youtube.com/watch?v=7j-hQACdHOo",53.0,112
"7o1l_pAtwMQ","Thinking of Investing in Temple Texas? Watch This First!","Trent Babb | Central Texas Land & Commercial","UCWykQcBeQE_1yY2lk9m23YQ","https://www.youtube.com/watch?v=7o1l_pAtwMQ",457.0,43
"7wVEkV1YA8A","🏡 Temple, TX Investment Property Tour | 1907 S 15th St | $100K Fix & Flip or MTR Opportunity!","Invest Central Texas","UCKuVz8ytHECKEAyRacDpm1g","https://www.youtube.com/watch?v=7wVEkV1YA8A",589.0,22
"7wyAoMmCHjo","Homes for Sale - 906 Northern Dancer Drive, Copperas Cove, TX","Century 21 Premier Realtors","UCZvWg96vLbA3eGHCwnf3RRQ","https://www.youtube.com/watch?v=7wyAoMmCHjo",65.0,11
"7zuY1lwGkHU","This HOUSE Has a Whole Second Home Inside 😱 | Lennar Next Gen in Salado, TX","Mallory Anthony","UCwoQakQVf2m8hfitYnymb5w","https://www.youtube.com/watch?v=7zuY1lwGkHU",101.0,75
"8-p40TA2xPA","2025 Toyota 4Runner Paint Protection Film Install near Killeen TX","Harker Heights Ceramic Coatings","UCkOqS-RpybYK_m7Y938vtuQ","https://www.youtube.com/watch?v=8-p40TA2xPA",102.0,535
"80x9GJhOnvk","Fixing Fort Hood | Military wives frustrated at Fort Hood housing crisis","KCENNews","UCjq9ElqnV7Df6NLb4oDHKqQ","https://www.youtube.com/watch?v=80x9GJhOnvk",123.0,567
"84DEfgJVJh8","Moving to Temple Texas? See What Under $360K Buys You in Lake Pointe!","Military Living in Central Texas","UCijF1zTR7RluBFGicVZU4SA","https://www.youtube.com/watch?v=84DEfgJVJh8",591.0,27
"84Ne-Y13XA8","Texas NEW  Construction:  Killeen, Austin and San Antonio","Ericka Williams CC Smartphone Money","UCxaf18Olr8YRgKcTt7mVuJw","https://www.youtube.com/watch?v=84Ne-Y13XA8",1208.0,4362
"86piIrNULjU","5 BEST Neighborhoods in KILLEEN Texas!🤯 [Everything You Need To Know!]","Moving to Killeen Texas - Brina Gordon","UC1SKo4gUtYWElAGwZSguqpA","https://www.youtube.com/watch?v=86piIrNULjU",891.0,2712
"8ATbjPxNTfQ","How To Get Affordable Housing INSTANTLY | Skip The Section 8 Waitlist","Evan Holladay","UCT9H4idRsBkuD45Wt75LroQ","https://www.youtube.com/watch?v=8ATbjPxNTfQ",513.0,39158
